source_subject	source_row_no	source_file	school_code	school_name	subject_type	batch_name	major_group	elective_subject	group_min_score	min_rank	majors	major_count	pdf_page	book_page	review_note	raw_group_line	school_province	school_level	major_group_full	major_category	predict_score	predict_low	predict_high	predict_range	confidence
历史	1053	25年历史类院校专业组汇总_含专科批.xlsx	5505	新疆师范大学	历史	本科批	102	思想政治	570	16333	政治学与行政学、思想政治教育	2	72	59		102（思想政治）/专业组投档最低分570/专业组投档最低分位次16333	新疆	本科	102（思想政治）	政治学与行政学	570	565	575	565-575	按2025投档线
历史	1054	25年历史类院校专业组汇总_含专科批.xlsx	5505	新疆师范大学	历史	本科批	102	思想政治	546	28812	政治学与行政学、思想政治教育（师范）	2	72	59		102（思想政治）/专业组投档最低分546/专业组投档最低分位次28812	新疆	本科	102（思想政治）	政治学与行政学	546	541	551	541-551	按2025投档线
历史	1055	25年历史类院校专业组汇总_含专科批.xlsx	5510	喀什大学	历史	本科批	101	不限	521	45878	国际经济与贸易、法学、社会工作、教育学（师范）、学前教育（师范）、小学教育（师范）、汉语言文学（师范）、汉语国际教育、中国少数民族语言文学（维吾尔语言）、英语（师范)、俄语、翻译、播电视学、广告学、心理学、财务管理、跨境电子商务、旅游管理、酒店管理、历史学（师范）、思想政治教育（师范）	21	72	59		101（不限）/专业组投档最低分521/专业组投档最低分位次45878	新疆	本科	101（不限）	国际经济与贸易	521	516	526	516-526	按2025投档线
历史	1056	25年历史类院校专业组汇总_含专科批.xlsx	5510	喀什大学	历史	本科批	103	地理	526	42086	地理科学（师范）	1	72	59		103（地理）/专业组投档最低分526/专业组投档最低分位次42086	新疆	本科	103（地理）	地理科学（师范）	526	521	531	521-531	按2025投档线
历史	1057	25年历史类院校专业组汇总_含专科批.xlsx	5515	昌吉学院	历史	本科批	102	不限	520	46591	学前教育（师范）、小学教育（师范）、特殊教育（师范）、汉语言文学（师范）、秘15学、商务英语、工商管理、财务管理、会展经济与管理	9	72	59		102（不限）/专业组投档最低分520/专业组投档最低分位次46591	新疆	本科	102（不限）	学前教育（师范）	520	515	525	515-525	按2025投档线
历史	1058	25年历史类院校专业组汇总_含专科批.xlsx	5520	伊犁师范大学	历史	本科批	101	不限	521	45878	贸易经济、法学、学前教育（师范）科方向）21小学教育（师范,文、汉语言文学（师范）、英语（师范）、俄语、新闻学、广播电视学、网络与新媒体、文物与博物馆学、会计学、会展经济与管理、人数辰高分低分、07信用风险管理与法律54454454430042、防控、08酒店管理152552552542821、09中国共产党历史152952952939950、云南警官学院、01法学3562561.356120619、昆明学院、05学前教育（师范）2540539.553933084、06英语（师范）2541540.554032472、07酒店管理253753753734391、08汉语言文学（师范）255454854231236、09思想政治教育（师范）254254154032472、福建技术师范学院、01经济与金融255054453833721、02国际经济与贸易3535533.353237760、03信用风险管理与法律、153138488、04家政学（师范）.253153153138488、05学前教育（师范）7535532.453039207、06日语3531530.353039207、07印度尼西亚语4530529.852939950、08广告学（师范）153253253237760、10财务管理153553553535736、11汉语言文学（师范）454153853535736、12英语（师范)254053953833721、15广播电视编导6522515.551054420、09知识产权2566565.556518650、11英语355755655424237、13网络与新媒体256656456220115、14工商管理：2558556.555523701、16国际商务2555554.555424237、17文化产业管理255355355324753、18城市管理2554553.555324753、19物流管理255455355225337、20会展经济与管理255755324753、21影视摄影与制作355355054430042、22财务管理8560554.554927076、24国际商务3550549.754927076、三明学院、16贸易经济5537529.652542821、17小学教育（师范）5536531.652741380·60·、历史学（师范）	55	72	59		101（不限）/专业组投档最低分521/专业组投档最低分位次45878	新疆	本科	101（不限）	贸易经济	521	516	526	516-526	按2025投档线
历史	1059	25年历史类院校专业组汇总_含专科批.xlsx	5520	伊犁师范大学	历史	本科批	102	思想政治	532	37760	思想政治教育（师范）	1	73	60		102（思想政治）/专业组投档最低分532/专业组投档最低分位次37760	新疆	本科	102（思想政治）	思想政治教育（师范）	532	527	537	527-537	按2025投档线
历史	1060	25年历史类院校专业组汇总_含专科批.xlsx	5520	伊犁师范大学	历史	本科批	103	地理	518	48095	旅游管理	1	73	60		103（地理）/专业组投档最低分518/专业组投档最低分位次48095	新疆	本科	103（地理）	旅游管理	518	513	523	513-523	按2025投档线
历史	1061	25年历史类院校专业组汇总_含专科批.xlsx	5525	新疆财经大学	历史	本科批	101	不限	541	31867	经济学、财政学、税收学、金融学、保险学、国际经济与贸易、商务英语、市场营销、会计学、财务管理、人力资源管理、审计学、行政管理、会展经济与管理、法学、新闻学、网络与新媒体、汉语言文学、汉语国际教育	19	73	60		101（不限）/专业组投档最低分541/专业组投档最低分位次31867	新疆	本科	101（不限）	经济学	541	536	546	536-546	按2025投档线
历史	1062	25年历史类院校专业组汇总_含专科批.xlsx	5525	新疆财经大学	历史	本科批	111	不限	525	42821	国际商务、旅游管理、酒店管理	3	73	60		111（不限）/专业组投档最低分525/专业组投档最低分位次42821	新疆	本科	111（不限）	国际商务	525	520	530	520-530	按2025投档线
历史	1063	25年历史类院校专业组汇总_含专科批.xlsx	5530	河池学院	历史	本科批	103	不限	524	43538	历史学（师范）	1	73	60		103（不限）/专业组投档最低分524/专业组投档最低分位次43538	广西	本科	103（不限）	历史学（师范）	524	519	529	519-529	按2025投档线
历史	1064	25年历史类院校专业组汇总_含专科批.xlsx	5530	河池学院	历史	本科批	104	思想政治	526	42086	思想政治教育（师范）	1	73	60		104（思想政治）/专业组投档最低分526/专业组投档最低分位次42086	广西	本科	104（思想政治）	思想政治教育（师范）	526	521	531	521-531	按2025投档线
历史	1065	25年历史类院校专业组汇总_含专科批.xlsx	5535	贺州学院	历史	本科批	101	不限	530	39207	汉语言文学（师范）、历史学	2	73	60		101（不限）/专业组投档最低分530/专业组投档最低分位次39207	广西	本科	101（不限）	汉语言文学（师范）	530	525	535	525-535	按2025投档线
历史	1066	25年历史类院校专业组汇总_含专科批.xlsx	5535	贺州学院	历史	本科批	102	思想政治	532	37760	思想政治教育（师范）	1	73	60		102（思想政治）/专业组投档最低分532/专业组投档最低分位次37760	广西	本科	102（思想政治）	思想政治教育（师范）	532	527	537	527-537	按2025投档线
历史	1067	25年历史类院校专业组汇总_含专科批.xlsx	5535	贺州学院	历史	本科批	501	不限	502	61064	广播电视编导	1	73	60		501（不限）/专业组投档最低分502/专业组投档最低分位次61064	广西	本科	501（不限）	广播电视编导	502	497	507	497-507	按2025投档线
历史	1068	25年历史类院校专业组汇总_含专科批.xlsx	5540	四川文理学院	历史	本科批	101	不限	528	40663	特殊教育（师范）、汉语国际教育（师范）、商务英语、应用心理学、城乡规划	5	73	60		101（不限）/专业组投档最低分528/专业组投档最低分位次40663	四川	本科	101（不限）	特殊教育（师范）	528	523	533	523-533	按2025投档线
历史	1069	25年历史类院校专业组汇总_含专科批.xlsx	5540	四川文理学院	历史	本科批	102	思想政治	549	27076	知识产权、历史学（师范）	2	73	60		102（思想政治）/专业组投档最低分549/专业组投档最低分位次27076	四川	本科	102（思想政治）	知识产权	549	544	554	544-554	按2025投档线
历史	1070	25年历史类院校专业组汇总_含专科批.xlsx	5540	四川文理学院	历史	本科批	501	不限	517	48853	广播电视编导	1	73	60		501（不限）/专业组投档最低分517/专业组投档最低分位次48853	四川	本科	501（不限）	广播电视编导	517	512	522	512-522	按2025投档线
历史	1071	25年历史类院校专业组汇总_含专科批.xlsx	5545	安顺学院	历史	本科批	101	不限	530	39207	文化遗产、信用风险管理与法律防控	2	73	60		101（不限）/专业组投档最低分530/专业组投档最低分位次39207	贵州	本科	101（不限）	文化遗产	530	525	535	525-535	按2025投档线
